Config: 
--------------------------------------------
leader L16 of team T8 discovered at 41388.000000 that M152 is in danger (after 12900ms proces-to-process, 12236ms node-to-node, 7hops, 2versions (13 first, 15 discovered)
leader L10 of team T5 discovered at 45714.000000 that M111 is in danger (after 26150ms proces-to-process, 23494ms node-to-node, 7hops, 7versions (10 first, 17 discovered)
leader L10 of team T5 discovered at 38562.000000 that M108 is in danger (after 19968ms proces-to-process, 17065ms node-to-node, 9hops, 3versions (9 first, 12 discovered)
leader L10 of team T5 discovered at 31701.000000 that M92 is in danger (after 14352ms proces-to-process, 11865ms node-to-node, 3hops, 2versions (9 first, 11 discovered)
leader L10 of team T5 discovered at 53525.000000 that M95 is in danger (after 27929ms proces-to-process, 25572ms node-to-node, 4hops, 9versions (12 first, 21 discovered)
leader L10 of team T5 discovered at 46683.000000 that M110 is in danger (after 16107ms proces-to-process, 15438ms node-to-node, 4hops, 0versions (14 first, 14 discovered)
leader L10 of team T5 discovered at 29600.000000 that M97 is in danger (after 9608ms proces-to-process, 7037ms node-to-node, 2hops, 1versions (9 first, 10 discovered)
leader L10 of team T5 discovered at 33977.000000 that M96 is in danger (after 6003ms proces-to-process, 5572ms node-to-node, 3hops, 0versions (13 first, 13 discovered)
leader L10 of team T5 discovered at 23155.000000 that M109 is in danger (after 6816ms proces-to-process, 5367ms node-to-node, 4hops, 0versions (7 first, 7 discovered)
leader L10 of team T5 never discovered that M105 is in danger from 20619.
leader L10 of team T5 discovered at 29103.000000 that M102 is in danger (after 1290ms proces-to-process, 340ms node-to-node, 1hops, 0versions (13 first, 13 discovered)
leader L11 of team T5 discovered at 36855.000000 that M99 is in danger (after 16330ms proces-to-process, 13831ms node-to-node, 11hops, 1versions (10 first, 11 discovered)
leader L11 of team T5 discovered at 43467.000000 that M98 is in danger (after 20614ms proces-to-process, 20173ms node-to-node, 6hops, 5versions (10 first, 15 discovered)
leader L11 of team T5 discovered at 32950.000000 that M100 is in danger (after 11426ms proces-to-process, 9922ms node-to-node, 2hops, 1versions (11 first, 12 discovered)
leader L11 of team T5 discovered at 38140.000000 that M101 is in danger (after 12636ms proces-to-process, 11783ms node-to-node, 2hops, 3versions (11 first, 14 discovered)
leader L11 of team T5 discovered at 28910.000000 that M106 is in danger (after 5011ms proces-to-process, 3931ms node-to-node, 1hops, 1versions (11 first, 12 discovered)
leader L11 of team T5 discovered at 26593.000000 that M107 is in danger (after 10751ms proces-to-process, 8818ms node-to-node, 2hops, 0versions (7 first, 7 discovered)
leader L11 of team T5 discovered at 33985.000000 that M104 is in danger (after 10941ms proces-to-process, 7874ms node-to-node, 1hops, 3versions (12 first, 15 discovered)
leader L11 of team T5 discovered at 43467.000000 that M103 is in danger (after 23528ms proces-to-process, 21666ms node-to-node, 9hops, 5versions (10 first, 15 discovered)
leader L11 of team T5 never discovered that M91 is in danger from 29809.
leader L11 of team T5 discovered at 36855.000000 that M111 is in danger (after 17291ms proces-to-process, 14713ms node-to-node, 9hops, 2versions (10 first, 12 discovered)
leader L11 of team T5 discovered at 38987.000000 that M108 is in danger (after 20393ms proces-to-process, 17772ms node-to-node, 8hops, 4versions (9 first, 13 discovered)
leader L11 of team T5 discovered at 37487.000000 that M92 is in danger (after 20138ms proces-to-process, 17699ms node-to-node, 6hops, 1versions (9 first, 10 discovered)
leader L11 of team T5 discovered at 37487.000000 that M95 is in danger (after 11891ms proces-to-process, 9902ms node-to-node, 5hops, 1versions (12 first, 13 discovered)
leader L11 of team T5 never discovered that M110 is in danger from 30576.
leader L11 of team T5 discovered at 38987.000000 that M97 is in danger (after 18995ms proces-to-process, 16520ms node-to-node, 6hops, 1versions (9 first, 10 discovered)
leader L11 of team T5 discovered at 39508.000000 that M96 is in danger (after 11534ms proces-to-process, 11477ms node-to-node, 9hops, 0versions (13 first, 13 discovered)
leader L11 of team T5 discovered at 26593.000000 that M109 is in danger (after 10254ms proces-to-process, 8878ms node-to-node, 2hops, 1versions (7 first, 8 discovered)
leader L11 of team T5 discovered at 35058.000000 that M105 is in danger (after 14439ms proces-to-process, 12190ms node-to-node, 1hops, 3versions (10 first, 13 discovered)
leader L11 of team T5 discovered at 38140.000000 that M102 is in danger (after 10327ms proces-to-process, 9959ms node-to-node, 8hops, 0versions (13 first, 13 discovered)
leader L4 of team T2 discovered at 23975.000000 that M48 is in danger (after 4182ms proces-to-process, 2824ms node-to-node, 3hops, 0versions (9 first, 9 discovered)
leader L4 of team T2 discovered at 26687.000000 that M49 is in danger (after 8088ms proces-to-process, 4837ms node-to-node, 4hops, 1versions (9 first, 10 discovered)
leader L4 of team T2 discovered at 23657.000000 that M51 is in danger (after 2988ms proces-to-process, 791ms node-to-node, 1hops, 0versions (10 first, 10 discovered)
leader L4 of team T2 never discovered that M50 is in danger from 17001.
leader L4 of team T2 discovered at 26013.000000 that M53 is in danger (after 10339ms proces-to-process, 8912ms node-to-node, 4hops, 2versions (7 first, 9 discovered)
leader L4 of team T2 discovered at 41153.000000 that M52 is in danger (after 17794ms proces-to-process, 15800ms node-to-node, 3hops, 4versions (11 first, 15 discovered)
leader L4 of team T2 discovered at 41570.000000 that M37 is in danger (after 18638ms proces-to-process, 17136ms node-to-node, 9hops, 2versions (11 first, 13 discovered)
leader L4 of team T2 discovered at 38150.000000 that M43 is in danger (after 17015ms proces-to-process, 13843ms node-to-node, 5hops, 2versions (11 first, 13 discovered)
leader L4 of team T2 discovered at 57140.000000 that M40 is in danger (after 33875ms proces-to-process, 31420ms node-to-node, 7hops, 8versions (12 first, 20 discovered)
leader L4 of team T2 never discovered that M41 is in danger from 27227.
leader L4 of team T2 discovered at 36683.000000 that M46 is in danger (after 11180ms proces-to-process, 11006ms node-to-node, 3hops, 2versions (12 first, 14 discovered)
leader L4 of team T2 discovered at 23657.000000 that M47 is in danger (after 6234ms proces-to-process, 4383ms node-to-node, 2hops, 1versions (8 first, 9 discovered)
leader L4 of team T2 discovered at 30535.000000 that M44 is in danger (after 6120ms proces-to-process, 4021ms node-to-node, 5hops, 1versions (11 first, 12 discovered)
leader L4 of team T2 discovered at 42054.000000 that M45 is in danger (after 19666ms proces-to-process, 19123ms node-to-node, 8hops, 1versions (11 first, 12 discovered)
leader L4 of team T2 discovered at 48640.000000 that M42 is in danger (after 18789ms proces-to-process, 17691ms node-to-node, 8hops, 2versions (14 first, 16 discovered)
leader L4 of team T2 discovered at 42628.000000 that M57 is in danger (after 16746ms proces-to-process, 16215ms node-to-node, 4hops, 4versions (12 first, 16 discovered)
leader L4 of team T2 discovered at 43957.000000 that M56 is in danger (after 24835ms proces-to-process, 23052ms node-to-node, 7hops, 7versions (9 first, 16 discovered)
leader L5 of team T2 discovered at 42483.000000 that M48 is in danger (after 22690ms proces-to-process, 21252ms node-to-node, 9hops, 4versions (9 first, 13 discovered)
leader L5 of team T2 never discovered that M49 is in danger from 18599.
leader L5 of team T2 never discovered that M51 is in danger from 20669.
leader L5 of team T2 never discovered that M50 is in danger from 17001.
leader L5 of team T2 discovered at 33065.000000 that M53 is in danger (after 17391ms proces-to-process, 16348ms node-to-node, 6hops, 0versions (7 first, 7 discovered)
leader L5 of team T2 discovered at 34577.000000 that M52 is in danger (after 11218ms proces-to-process, 8635ms node-to-node, 5hops, 2versions (11 first, 13 discovered)
leader L5 of team T2 discovered at 27136.000000 that M37 is in danger (after 4204ms proces-to-process, 2124ms node-to-node, 1hops, 1versions (11 first, 12 discovered)
leader L5 of team T2 discovered at 52197.000000 that M43 is in danger (after 31062ms proces-to-process, 28249ms node-to-node, 3hops, 9versions (11 first, 20 discovered)
leader L5 of team T2 discovered at 34577.000000 that M40 is in danger (after 11312ms proces-to-process, 8564ms node-to-node, 1hops, 1versions (12 first, 13 discovered)
leader L5 of team T2 discovered at 55583.000000 that M41 is in danger (after 28356ms proces-to-process, 27234ms node-to-node, 2hops, 8versions (12 first, 20 discovered)
leader L5 of team T2 discovered at 41077.000000 that M46 is in danger (after 15574ms proces-to-process, 15443ms node-to-node, 2hops, 2versions (12 first, 14 discovered)
leader L5 of team T2 discovered at 34577.000000 that M47 is in danger (after 17154ms proces-to-process, 14886ms node-to-node, 7hops, 4versions (8 first, 12 discovered)
leader L5 of team T2 discovered at 48491.000000 that M44 is in danger (after 24076ms proces-to-process, 22161ms node-to-node, 10hops, 5versions (11 first, 16 discovered)
leader L5 of team T2 discovered at 43178.000000 that M45 is in danger (after 20790ms proces-to-process, 20392ms node-to-node, 2hops, 4versions (11 first, 15 discovered)
leader L5 of team T2 discovered at 51967.000000 that M42 is in danger (after 22116ms proces-to-process, 21083ms node-to-node, 7hops, 2versions (14 first, 16 discovered)
leader L5 of team T2 discovered at 45890.000000 that M57 is in danger (after 20008ms proces-to-process, 19528ms node-to-node, 7hops, 4versions (12 first, 16 discovered)
leader L5 of team T2 discovered at 56384.000000 that M56 is in danger (after 37262ms proces-to-process, 35144ms node-to-node, 6hops, 13versions (9 first, 22 discovered)
leader L6 of team T3 discovered at 24682.000000 that M55 is in danger (after 8427ms proces-to-process, 7640ms node-to-node, 5hops, 0versions (7 first, 7 discovered)
leader L6 of team T3 discovered at 47664.000000 that M54 is in danger (after 29151ms proces-to-process, 27951ms node-to-node, 9hops, 8versions (8 first, 16 discovered)
leader L6 of team T3 discovered at 28525.000000 that M62 is in danger (after 10444ms proces-to-process, 8095ms node-to-node, 2hops, 2versions (8 first, 10 discovered)
leader L6 of team T3 discovered at 43689.000000 that M63 is in danger (after 19186ms proces-to-process, 17243ms node-to-node, 8hops, 3versions (12 first, 15 discovered)
leader L6 of team T3 discovered at 39318.000000 that M60 is in danger (after 13882ms proces-to-process, 13566ms node-to-node, 5hops, 0versions (12 first, 12 discovered)
leader L6 of team T3 discovered at 41984.000000 that M65 is in danger (after 16676ms proces-to-process, 15729ms node-to-node, 3hops, 3versions (12 first, 15 discovered)
leader L6 of team T3 discovered at 40160.000000 that M66 is in danger (after 11942ms proces-to-process, 10323ms node-to-node, 3hops, 2versions (14 first, 16 discovered)
leader L6 of team T3 discovered at 47291.000000 that M61 is in danger (after 17289ms proces-to-process, 15092ms node-to-node, 2hops, 3versions (14 first, 17 discovered)
leader L6 of team T3 discovered at 43689.000000 that M68 is in danger (after 20965ms proces-to-process, 20235ms node-to-node, 7hops, 5versions (10 first, 15 discovered)
leader L6 of team T3 discovered at 47291.000000 that M69 is in danger (after 26798ms proces-to-process, 23291ms node-to-node, 6hops, 8versions (10 first, 18 discovered)
leader L6 of team T3 discovered at 22178.000000 that M67 is in danger (after 2576ms proces-to-process, 2210ms node-to-node, 1hops, 0versions (8 first, 8 discovered)
leader L6 of team T3 discovered at 45605.000000 that M59 is in danger (after 18555ms proces-to-process, 16505ms node-to-node, 4hops, 0versions (14 first, 14 discovered)
leader L6 of team T3 discovered at 56839.000000 that M58 is in danger (after 27878ms proces-to-process, 27618ms node-to-node, 6hops, 3versions (13 first, 16 discovered)
leader L6 of team T3 discovered at 29275.000000 that M71 is in danger (after 2202ms proces-to-process, 108ms node-to-node, 1hops, 1versions (13 first, 14 discovered)
leader L6 of team T3 discovered at 39318.000000 that M72 is in danger (after 9734ms proces-to-process, 7559ms node-to-node, 4hops, 0versions (14 first, 14 discovered)
leader L6 of team T3 discovered at 26297.000000 that M70 is in danger (after 3986ms proces-to-process, 2069ms node-to-node, 2hops, 0versions (10 first, 10 discovered)
leader L6 of team T3 never discovered that M64 is in danger from 27010.
leader L7 of team T3 discovered at 21724.000000 that M55 is in danger (after 5469ms proces-to-process, 4646ms node-to-node, 5hops, 1versions (7 first, 8 discovered)
leader L7 of team T3 discovered at 35108.000000 that M54 is in danger (after 16595ms proces-to-process, 14802ms node-to-node, 8hops, 2versions (8 first, 10 discovered)
leader L7 of team T3 discovered at 22221.000000 that M62 is in danger (after 4140ms proces-to-process, 2012ms node-to-node, 4hops, 0versions (8 first, 8 discovered)
leader L7 of team T3 discovered at 31619.000000 that M63 is in danger (after 7116ms proces-to-process, 5772ms node-to-node, 3hops, 0versions (12 first, 12 discovered)
leader L7 of team T3 discovered at 32446.000000 that M60 is in danger (after 7010ms proces-to-process, 6779ms node-to-node, 3hops, 0versions (12 first, 12 discovered)
leader L7 of team T3 discovered at 37728.000000 that M65 is in danger (after 12420ms proces-to-process, 11489ms node-to-node, 2hops, 3versions (12 first, 15 discovered)
leader L7 of team T3 discovered at 41715.000000 that M66 is in danger (after 13497ms proces-to-process, 11427ms node-to-node, 2hops, 0versions (14 first, 14 discovered)
leader L7 of team T3 discovered at 39734.000000 that M61 is in danger (after 9732ms proces-to-process, 8086ms node-to-node, 4hops, 0versions (14 first, 14 discovered)
leader L7 of team T3 discovered at 31619.000000 that M68 is in danger (after 8895ms proces-to-process, 8723ms node-to-node, 4hops, 1versions (10 first, 11 discovered)
leader L7 of team T3 discovered at 26262.000000 that M69 is in danger (after 5769ms proces-to-process, 2615ms node-to-node, 5hops, 0versions (10 first, 10 discovered)
leader L7 of team T3 discovered at 28098.000000 that M67 is in danger (after 8496ms proces-to-process, 7498ms node-to-node, 4hops, 2versions (8 first, 10 discovered)
leader L7 of team T3 discovered at 40890.000000 that M59 is in danger (after 13840ms proces-to-process, 11640ms node-to-node, 7hops, 0versions (14 first, 14 discovered)
leader L7 of team T3 discovered at 49180.000000 that M58 is in danger (after 20219ms proces-to-process, 19413ms node-to-node, 7hops, 3versions (13 first, 16 discovered)
leader L7 of team T3 discovered at 41715.000000 that M71 is in danger (after 14642ms proces-to-process, 12062ms node-to-node, 7hops, 4versions (13 first, 17 discovered)
leader L7 of team T3 discovered at 34351.000000 that M72 is in danger (after 4767ms proces-to-process, 2013ms node-to-node, 4hops, 0versions (14 first, 14 discovered)
leader L7 of team T3 discovered at 36185.000000 that M70 is in danger (after 13874ms proces-to-process, 12558ms node-to-node, 8hops, 1versions (10 first, 11 discovered)
leader L7 of team T3 discovered at 36888.000000 that M64 is in danger (after 9878ms proces-to-process, 9195ms node-to-node, 6hops, 0versions (13 first, 13 discovered)
leader L0 of team T0 discovered at 37231.000000 that M5 is in danger (after 17674ms proces-to-process, 17283ms node-to-node, 4hops, 5versions (9 first, 14 discovered)
leader L0 of team T0 never discovered that M4 is in danger from 22132.
leader L0 of team T0 discovered at 42176.000000 that M7 is in danger (after 12353ms proces-to-process, 10733ms node-to-node, 5hops, 0versions (14 first, 14 discovered)
leader L0 of team T0 discovered at 38018.000000 that M6 is in danger (after 15547ms proces-to-process, 13513ms node-to-node, 7hops, 1versions (11 first, 12 discovered)
leader L0 of team T0 discovered at 41442.000000 that M1 is in danger (after 16598ms proces-to-process, 15519ms node-to-node, 6hops, 2versions (12 first, 14 discovered)
leader L0 of team T0 never discovered that M0 is in danger from 20638.
leader L0 of team T0 discovered at 52849.000000 that M3 is in danger (after 34086ms proces-to-process, 32567ms node-to-node, 9hops, 6versions (9 first, 15 discovered)
leader L0 of team T0 discovered at 52849.000000 that M2 is in danger (after 25419ms proces-to-process, 23438ms node-to-node, 6hops, 2versions (13 first, 15 discovered)
leader L0 of team T0 discovered at 57161.000000 that M9 is in danger (after 26803ms proces-to-process, 26386ms node-to-node, 6hops, 8versions (13 first, 21 discovered)
leader L0 of team T0 discovered at 28136.000000 that M8 is in danger (after 10756ms proces-to-process, 10712ms node-to-node, 8hops, 0versions (8 first, 8 discovered)
leader L0 of team T0 discovered at 38018.000000 that M20 is in danger (after 9780ms proces-to-process, 7839ms node-to-node, 5hops, 2versions (13 first, 15 discovered)
leader L0 of team T0 discovered at 29195.000000 that M21 is in danger (after 11548ms proces-to-process, 10347ms node-to-node, 1hops, 4versions (8 first, 12 discovered)
leader L0 of team T0 discovered at 37231.000000 that M11 is in danger (after 13818ms proces-to-process, 12278ms node-to-node, 5hops, 1versions (12 first, 13 discovered)
leader L0 of team T0 discovered at 31697.000000 that M10 is in danger (after 11979ms proces-to-process, 10773ms node-to-node, 3hops, 4versions (9 first, 13 discovered)
leader L0 of team T0 discovered at 37231.000000 that M13 is in danger (after 19590ms proces-to-process, 18684ms node-to-node, 4hops, 4versions (8 first, 12 discovered)
leader L0 of team T0 discovered at 38018.000000 that M12 is in danger (after 11681ms proces-to-process, 10527ms node-to-node, 2hops, 1versions (12 first, 13 discovered)
leader L0 of team T0 discovered at 29195.000000 that M15 is in danger (after 10125ms proces-to-process, 8752ms node-to-node, 4hops, 1versions (9 first, 10 discovered)
leader L0 of team T0 discovered at 30441.000000 that M14 is in danger (after 9982ms proces-to-process, 9492ms node-to-node, 8hops, 1versions (9 first, 10 discovered)
leader L0 of team T0 discovered at 42176.000000 that M17 is in danger (after 13764ms proces-to-process, 11849ms node-to-node, 1hops, 4versions (13 first, 17 discovered)
leader L0 of team T0 discovered at 31821.000000 that M16 is in danger (after 10389ms proces-to-process, 6791ms node-to-node, 1hops, 1versions (11 first, 12 discovered)
leader L0 of team T0 discovered at 39672.000000 that M19 is in danger (after 10511ms proces-to-process, 9104ms node-to-node, 4hops, 1versions (14 first, 15 discovered)
leader L0 of team T0 discovered at 27687.000000 that M18 is in danger (after 11435ms proces-to-process, 10801ms node-to-node, 6hops, 2versions (7 first, 9 discovered)
leader L1 of team T0 discovered at 29745.000000 that M5 is in danger (after 10188ms proces-to-process, 9827ms node-to-node, 3hops, 0versions (9 first, 9 discovered)
leader L1 of team T0 never discovered that M4 is in danger from 22132.
leader L1 of team T0 never discovered that M7 is in danger from 29823.
leader L1 of team T0 discovered at 40205.000000 that M6 is in danger (after 17734ms proces-to-process, 16043ms node-to-node, 6hops, 1versions (11 first, 12 discovered)
leader L1 of team T0 discovered at 44416.000000 that M1 is in danger (after 19572ms proces-to-process, 18749ms node-to-node, 9hops, 2versions (12 first, 14 discovered)
leader L1 of team T0 never discovered that M0 is in danger from 20638.
leader L1 of team T0 discovered at 44137.000000 that M3 is in danger (after 25374ms proces-to-process, 23353ms node-to-node, 6hops, 3versions (9 first, 12 discovered)
leader L1 of team T0 discovered at 46940.000000 that M2 is in danger (after 19510ms proces-to-process, 17457ms node-to-node, 6hops, 2versions (13 first, 15 discovered)
leader L1 of team T0 discovered at 52762.000000 that M9 is in danger (after 22404ms proces-to-process, 21574ms node-to-node, 7hops, 6versions (13 first, 19 discovered)
leader L1 of team T0 discovered at 29037.000000 that M8 is in danger (after 11657ms proces-to-process, 11572ms node-to-node, 7hops, 0versions (8 first, 8 discovered)
leader L1 of team T0 discovered at 39049.000000 that M20 is in danger (after 10811ms proces-to-process, 8176ms node-to-node, 6hops, 0versions (13 first, 13 discovered)
leader L1 of team T0 discovered at 35960.000000 that M21 is in danger (after 18313ms proces-to-process, 17150ms node-to-node, 4hops, 4versions (8 first, 12 discovered)
leader L1 of team T0 discovered at 46745.000000 that M11 is in danger (after 23332ms proces-to-process, 21713ms node-to-node, 1hops, 9versions (12 first, 21 discovered)
leader L1 of team T0 discovered at 29037.000000 that M10 is in danger (after 9319ms proces-to-process, 7670ms node-to-node, 2hops, 0versions (9 first, 9 discovered)
leader L1 of team T0 discovered at 37019.000000 that M13 is in danger (after 19378ms proces-to-process, 18473ms node-to-node, 4hops, 3versions (8 first, 11 discovered)
leader L1 of team T0 discovered at 39049.000000 that M12 is in danger (after 12712ms proces-to-process, 12100ms node-to-node, 4hops, 2versions (12 first, 14 discovered)
leader L1 of team T0 discovered at 29745.000000 that M15 is in danger (after 10675ms proces-to-process, 8765ms node-to-node, 1hops, 1versions (9 first, 10 discovered)
leader L1 of team T0 discovered at 29745.000000 that M14 is in danger (after 9286ms proces-to-process, 9216ms node-to-node, 6hops, 0versions (9 first, 9 discovered)
leader L1 of team T0 discovered at 56423.000000 that M17 is in danger (after 28011ms proces-to-process, 26259ms node-to-node, 5hops, 9versions (13 first, 22 discovered)
leader L1 of team T0 discovered at 43193.000000 that M16 is in danger (after 21761ms proces-to-process, 17730ms node-to-node, 2hops, 4versions (11 first, 15 discovered)
leader L1 of team T0 discovered at 31772.000000 that M19 is in danger (after 2611ms proces-to-process, 1201ms node-to-node, 1hops, 0versions (14 first, 14 discovered)
leader L1 of team T0 discovered at 29745.000000 that M18 is in danger (after 13493ms proces-to-process, 12874ms node-to-node, 5hops, 2versions (7 first, 9 discovered)
leader L2 of team T1 discovered at 42971.000000 that M34 is in danger (after 12647ms proces-to-process, 11763ms node-to-node, 2hops, 0versions (14 first, 14 discovered)
leader L2 of team T1 discovered at 58160.000000 that M28 is in danger (after 33345ms proces-to-process, 30424ms node-to-node, 3hops, 7versions (12 first, 19 discovered)
leader L2 of team T1 discovered at 41607.000000 that M29 is in danger (after 17535ms proces-to-process, 16217ms node-to-node, 2hops, 1versions (11 first, 12 discovered)
leader L2 of team T1 discovered at 45605.000000 that M39 is in danger (after 22012ms proces-to-process, 20012ms node-to-node, 2hops, 6versions (12 first, 18 discovered)
leader L2 of team T1 discovered at 27314.000000 that M38 is in danger (after 1558ms proces-to-process, 859ms node-to-node, 1hops, 0versions (11 first, 11 discovered)
leader L2 of team T1 discovered at 52388.000000 that M24 is in danger (after 22177ms proces-to-process, 19201ms node-to-node, 3hops, 5versions (15 first, 20 discovered)
leader L2 of team T1 discovered at 46054.000000 that M25 is in danger (after 17968ms proces-to-process, 15761ms node-to-node, 6hops, 1versions (14 first, 15 discovered)
leader L2 of team T1 never discovered that M26 is in danger from 30319.
leader L2 of team T1 discovered at 47550.000000 that M27 is in danger (after 24724ms proces-to-process, 22797ms node-to-node, 7hops, 0versions (11 first, 11 discovered)
leader L2 of team T1 discovered at 42450.000000 that M33 is in danger (after 14794ms proces-to-process, 12887ms node-to-node, 6hops, 2versions (13 first, 15 discovered)
leader L2 of team T1 discovered at 47550.000000 that M32 is in danger (after 26444ms proces-to-process, 24945ms node-to-node, 6hops, 5versions (10 first, 15 discovered)
leader L2 of team T1 never discovered that M22 is in danger from 19990.
leader L2 of team T1 discovered at 45039.000000 that M23 is in danger (after 18312ms proces-to-process, 17472ms node-to-node, 4hops, 1versions (12 first, 13 discovered)
leader L2 of team T1 discovered at 36113.000000 that M31 is in danger (after 18452ms proces-to-process, 16800ms node-to-node, 2hops, 3versions (8 first, 11 discovered)
leader L2 of team T1 discovered at 36741.000000 that M36 is in danger (after 21096ms proces-to-process, 18466ms node-to-node, 3hops, 5versions (7 first, 12 discovered)
leader L2 of team T1 discovered at 39074.000000 that M30 is in danger (after 10694ms proces-to-process, 9815ms node-to-node, 2hops, 1versions (13 first, 14 discovered)
leader L2 of team T1 discovered at 45039.000000 that M35 is in danger (after 17164ms proces-to-process, 13369ms node-to-node, 1hops, 3versions (14 first, 17 discovered)
leader L3 of team T1 discovered at 37342.000000 that M34 is in danger (after 7018ms proces-to-process, 6114ms node-to-node, 1hops, 0versions (14 first, 14 discovered)
leader L3 of team T1 discovered at 38820.000000 that M28 is in danger (after 14005ms proces-to-process, 11347ms node-to-node, 3hops, 2versions (12 first, 14 discovered)
leader L3 of team T1 discovered at 34671.000000 that M29 is in danger (after 10599ms proces-to-process, 10036ms node-to-node, 1hops, 1versions (11 first, 12 discovered)
leader L3 of team T1 discovered at 52652.000000 that M39 is in danger (after 29059ms proces-to-process, 26718ms node-to-node, 3hops, 10versions (12 first, 22 discovered)
leader L3 of team T1 discovered at 27481.000000 that M38 is in danger (after 1725ms proces-to-process, 859ms node-to-node, 1hops, 0versions (11 first, 11 discovered)
leader L3 of team T1 discovered at 49073.000000 that M24 is in danger (after 18862ms proces-to-process, 15625ms node-to-node, 2hops, 5versions (15 first, 20 discovered)
leader L3 of team T1 discovered at 39509.000000 that M25 is in danger (after 11423ms proces-to-process, 9322ms node-to-node, 5hops, 1versions (14 first, 15 discovered)
leader L3 of team T1 discovered at 51604.000000 that M26 is in danger (after 21285ms proces-to-process, 19062ms node-to-node, 11hops, 3versions (14 first, 17 discovered)
leader L3 of team T1 discovered at 42029.000000 that M27 is in danger (after 19203ms proces-to-process, 16982ms node-to-node, 6hops, 0versions (11 first, 11 discovered)
leader L3 of team T1 discovered at 38166.000000 that M33 is in danger (after 10510ms proces-to-process, 8567ms node-to-node, 2hops, 2versions (13 first, 15 discovered)
leader L3 of team T1 discovered at 29664.000000 that M32 is in danger (after 8558ms proces-to-process, 7222ms node-to-node, 5hops, 0versions (10 first, 10 discovered)
leader L3 of team T1 never discovered that M22 is in danger from 19990.
leader L3 of team T1 discovered at 46108.000000 that M23 is in danger (after 19381ms proces-to-process, 18913ms node-to-node, 3hops, 3versions (12 first, 15 discovered)
leader L3 of team T1 discovered at 37342.000000 that M31 is in danger (after 19681ms proces-to-process, 18154ms node-to-node, 3hops, 3versions (8 first, 11 discovered)
leader L3 of team T1 discovered at 37763.000000 that M36 is in danger (after 22118ms proces-to-process, 19796ms node-to-node, 4hops, 5versions (7 first, 12 discovered)
leader L3 of team T1 discovered at 30900.000000 that M30 is in danger (after 2520ms proces-to-process, 1211ms node-to-node, 1hops, 0versions (13 first, 13 discovered)
leader L3 of team T1 discovered at 48256.000000 that M35 is in danger (after 20381ms proces-to-process, 16830ms node-to-node, 6hops, 0versions (14 first, 14 discovered)
leader L29 of team T14 discovered at 55486.000000 that M262 is in danger (after 29609ms proces-to-process, 26935ms node-to-node, 5hops, 8versions (12 first, 20 discovered)
leader L29 of team T14 never discovered that M258 is in danger from 21702.
leader L29 of team T14 discovered at 50827.000000 that M259 is in danger (after 30883ms proces-to-process, 30134ms node-to-node, 3hops, 12versions (9 first, 21 discovered)
leader L29 of team T14 discovered at 40163.000000 that M269 is in danger (after 10799ms proces-to-process, 7855ms node-to-node, 5hops, 0versions (14 first, 14 discovered)
leader L29 of team T14 discovered at 41236.000000 that M268 is in danger (after 24814ms proces-to-process, 22207ms node-to-node, 6hops, 5versions (8 first, 13 discovered)
leader L29 of team T14 discovered at 58234.000000 that M267 is in danger (after 29573ms proces-to-process, 28271ms node-to-node, 4hops, 9versions (13 first, 22 discovered)
leader L29 of team T14 discovered at 28007.000000 that M253 is in danger (after 4114ms proces-to-process, 3751ms node-to-node, 1hops, 0versions (10 first, 10 discovered)
leader L29 of team T14 discovered at 39144.000000 that M265 is in danger (after 19848ms proces-to-process, 18830ms node-to-node, 8hops, 4versions (9 first, 13 discovered)
leader L29 of team T14 discovered at 36452.000000 that M264 is in danger (after 16187ms proces-to-process, 15937ms node-to-node, 4hops, 2versions (10 first, 12 discovered)
leader L29 of team T14 discovered at 35768.000000 that M263 is in danger (after 17647ms proces-to-process, 15642ms node-to-node, 5hops, 4versions (9 first, 13 discovered)
leader L29 of team T14 discovered at 37773.000000 that M257 is in danger (after 18330ms proces-to-process, 15675ms node-to-node, 2hops, 5versions (10 first, 15 discovered)
leader L29 of team T14 discovered at 33341.000000 that M261 is in danger (after 9987ms proces-to-process, 7236ms node-to-node, 1hops, 2versions (12 first, 14 discovered)
leader L29 of team T14 discovered at 28348.000000 that M260 is in danger (after 9137ms proces-to-process, 8114ms node-to-node, 2hops, 2versions (9 first, 11 discovered)
leader L29 of team T14 discovered at 52460.000000 that M272 is in danger (after 29755ms proces-to-process, 28089ms node-to-node, 8hops, 0versions (12 first, 12 discovered)
leader L29 of team T14 discovered at 34384.000000 that M266 is in danger (after 13064ms proces-to-process, 11760ms node-to-node, 3hops, 2versions (10 first, 12 discovered)
leader L28 of team T14 discovered at 32179.000000 that M262 is in danger (after 6302ms proces-to-process, 3642ms node-to-node, 1hops, 0versions (12 first, 12 discovered)
leader L28 of team T14 discovered at 43409.000000 that M258 is in danger (after 21707ms proces-to-process, 19538ms node-to-node, 1hops, 5versions (11 first, 16 discovered)
leader L28 of team T14 discovered at 33733.000000 that M259 is in danger (after 13789ms proces-to-process, 12836ms node-to-node, 6hops, 0versions (9 first, 9 discovered)
leader L28 of team T14 discovered at 44398.000000 that M269 is in danger (after 15034ms proces-to-process, 11742ms node-to-node, 6hops, 1versions (14 first, 15 discovered)
